budget,imdb_id,original_language,popularity,revenue,runtime,release_year,orig_lang_cd,collection,website,genre_name,g_Animation,g_Comedy,g_Family,g_Adventure,g_Fantasy,g_Romance,g_Drama,g_Action,g_Crime,g_Thriller,g_Horror,g_History,g_Mystery,g_War,g_Foreign,g_Music,g_Documentary,g_Western
0,tt1545473,es,0.049089,0.0,77.0,2010.0,es,no,yes,"['Documentary', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,tt2450258,en,0.306142,0.0,84.0,2015.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt2609778,en,1.263359,0.0,110.0,2014.0,en,no,no,"['Drama', 'Comedy', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90000000,tt3110958,en,39.540653,334901337.0,129.0,2016.0,en,yes,yes,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0,tt5333812,en,0.142572,0.0,91.0,2016.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt5593526,en,0.084257,0.0,105.0,2016.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt3103166,en,0.938748,0.0,111.0,2016.0,en,no,yes,"['Crime', 'Action']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,tt4392266,en,0.168862,0.0,55.0,2015.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt5280664,en,0.491232,0.0,67.0,2015.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0278017,it,0.455013,0.0,126.0,2002.0,it,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0149281,en,0.69609,0.0,116.0,1994.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0321416,en,0.944574,0.0,100.0,2003.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt4118606,en,2.797175,0.0,89.0,2016.0,en,no,no,"['Fantasy', 'Mystery', 'Thriller']",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,tt4867094,en,0.038538,0.0,90.0,2016.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt5596352,zh,1.601233,0.0,97.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0387441,en,0.621442,0.0,86.0,2004.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130000,tt0198307,en,0.106839,0.0,78.0,1984.0,en,no,no,"['Documentary', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,tt0337595,en,0.072941,0.0,79.0,2003.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0272199,en,0.049417,0.0,10.0,1970.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt1586677,en,0.005286,0.0,108.0,2007.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0066468,ja,0.547011,0.0,75.0,1971.0,ja,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt1409611,en,0.004048,0.0,45.0,2007.0,en,no,no,['Animation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0158644,en,0.2875,0.0,134.0,1992.0,en,no,no,['Animation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0186820,en,0.152418,0.0,75.0,1983.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0167688,en,0.215128,0.0,98.0,1997.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt1087798,en,0.42725,0.0,18.0,2007.0,en,no,yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt1152712,en,0.130241,0.0,15.0,2008.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0130268,en,0.00273,0.0,48.0,1983.0,en,no,no,"['Documentary', 'Comedy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt5269560,cn,1.042834,0.0,104.0,2015.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4431254,en,1.987829,0.0,82.0,2016.0,en,yes,no,"['Adventure', 'Animation', 'Family']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt5354588,en,1.786294,0.0,31.0,2016.0,en,no,yes,['Action'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,tt1847672,en,1.308817,0.0,97.0,2015.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0982856,ru,0.071585,0.0,10.0,1984.0,ru,no,no,['Animation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt5066574,en,1.119,0.0,60.0,2016.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,tt0069049,en,0.238154,0.0,0.0,2018.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0349154,en,0.520126,0.0,83.0,2003.0,en,no,no,"['Documentary', 'Foreign']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,tt1757696,da,0.366064,0.0,300.0,2010.0,other,no,yes,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt4149732,en,0.88979,0.0,80.0,2015.0,en,no,no,"['Thriller', 'Comedy', 'Horror']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt4002772,en,0.987209,732655.0,119.0,2015.0,en,no,no,"['Comedy', 'Drama', 'Family']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt5078188,zh,0.901885,0.0,92.0,2015.0,other,no,no,"['Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt3863484,en,1.709289,0.0,81.0,2015.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4881302,cn,1.703793,0.0,87.0,2015.0,other,no,no,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0,tt0827735,en,1.101814,0.0,91.0,2007.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt2134092,xx,5.233307,0.0,78.0,2011.0,other,no,yes,"['Adventure', 'Documentary', 'Fantasy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt2098781,en,1.17128,0.0,95.0,2012.0,en,no,yes,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1490000,tt4326444,es,6.768165,0.0,96.0,2016.0,es,no,yes,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30000000,tt4513674,en,9.2467,43763247.0,96.0,2016.0,en,no,yes,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt5168192,en,18.577504,260354.0,100.0,2016.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0080648,en,0.140147,0.0,90.0,1975.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt0495055,en,0.920385,0.0,480.0,2007.0,en,no,no,['History'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,tt3400286,de,0.103021,0.0,91.0,2015.0,de,no,yes,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0075788,en,3.475895,0.0,88.0,1984.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt3956754,pt,0.121863,0.0,91.0,2014.0,other,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt2573750,hi,1.936529,0.0,139.0,2014.0,other,no,no,"['Action', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,tt1270080,en,0.112978,0.0,86.0,2005.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt1227931,en,1.792983,0.0,88.0,2013.0,en,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt4619940,ko,1.070169,0.0,102.0,2015.0,other,no,yes,['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,tt2614722,hi,1.392034,0.0,98.0,2015.0,other,no,no,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt3091148,en,0.116471,0.0,93.0,2013.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt1865450,en,0.869956,0.0,74.0,2015.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt5157018,zh,0.551061,5000.0,104.0,2015.0,other,no,no,"['Action', 'Comedy']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,tt4167720,en,2.169787,0.0,90.0,2015.0,en,no,no,"['Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt3911554,en,0.038045,0.0,82.0,2015.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt4093680,sv,3.145054,0.0,105.0,2015.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4314094,sv,0.344339,0.0,84.0,2015.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4054502,sv,0.628542,0.0,89.0,2015.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt3749338,sv,0.859004,0.0,110.0,2015.0,other,no,no,"['Thriller', 'Drama']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt3914324,sv,0.962963,0.0,0.0,2015.0,other,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt3792884,sv,1.334644,0.0,83.0,2016.0,other,no,no,"['Drama', 'Thriller', 'Horror']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,tt3588544,sv,0.128815,0.0,84.0,2015.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt5100542,sv,0.028198,0.0,74.0,2015.0,other,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt4425152,sv,1.423612,0.0,106.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt3640034,sv,0.130267,0.0,82.0,2015.0,other,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt3175480,sv,0.079065,0.0,106.0,2015.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4397382,sv,1.193855,0.0,70.0,2015.0,other,yes,no,"['Comedy', 'Family']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt5559308,sv,0.032397,0.0,61.0,2016.0,other,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt2787570,sv,1.052459,0.0,115.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4898530,sv,1.287216,0.0,80.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2700000,tt2172554,is,1.658231,0.0,125.0,2014.0,other,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0117868,is,0.07586,0.0,110.0,1995.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0105504,is,0.035294,0.0,122.0,1992.0,other,no,no,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0150858,no,1.1e-05,0.0,0.0,1990.0,other,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt3779880,no,0.1906,0.0,53.0,2014.0,other,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt3243772,en,0.056694,0.0,102.0,2014.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0929441,it,0.750919,0.0,92.0,2008.0,it,no,no,"['Fantasy', 'History']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,tt0834955,he,0.289787,0.0,118.0,2006.0,other,no,no,"['Adventure', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500000,tt2226437,no,1.03949,0.0,104.0,2012.0,other,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0157356,no,0.27034,0.0,98.0,1998.0,other,no,no,"['Family', 'Drama']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0072170,en,0.373596,0.0,86.0,1974.0,en,no,no,"['Romance', 'Comedy']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt1208664,en,0.06017,0.0,97.0,2009.0,en,no,yes,"['Drama', 'Foreign']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,tt0339149,en,0.225225,0.0,83.0,2002.0,en,no,no,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt5195390,no,1.930659,0.0,90.0,2016.0,other,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt3831000,no,0.181902,0.0,75.0,2015.0,other,no,no,"['Family', 'Drama']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4075458,en,0.407649,0.0,108.0,2016.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt2200989,no,0.435339,0.0,114.0,2014.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4750000,tt4659056,da,2.18891,0.0,110.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0075002,da,1.799557,0.0,100.0,1976.0,other,yes,no,"['Family', 'Comedy', 'Crime']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,tt3720596,en,0.029662,0.0,114.0,2015.0,en,no,yes,"['Horror', 'Comedy']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt0088445,da,1.514292,0.0,103.0,1983.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0088299,da,1.491174,0.0,107.0,1984.0,other,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt3874424,da,0.159817,0.0,90.0,2015.0,other,no,no,"['Horror', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,tt0067524,da,0.730663,0.0,96.0,1971.0,other,yes,no,"['Family', 'Comedy', 'Crime']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,tt0124002,da,0.720125,0.0,98.0,1978.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0118683,da,0.15112,0.0,143.0,1997.0,other,no,no,"['Romance', 'Drama']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0208783,da,0.383597,0.0,97.0,1999.0,other,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
900000,tt1565435,en,0.371581,0.0,90.0,2011.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt3908598,en,1.252328,0.0,93.0,2016.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500000,tt5462400,es,0.93037,0.0,92.0,2016.0,es,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt0185481,ja,3.143612,0.0,50.0,1989.0,ja,no,no,"['Horror', 'Animation', 'Adventure', 'Fantasy']",1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt0423034,ja,1.125509,0.0,134.0,2005.0,ja,no,no,"['Fantasy', 'Horror', 'Thriller']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt0970933,en,0.752001,0.0,97.0,2007.0,en,no,no,"['Mystery', 'Animation', 'Crime']",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4000000,tt1535492,cn,1.123992,0.0,113.0,2010.0,other,no,yes,"['Thriller', 'Drama', 'Action']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,tt4230706,en,0.178388,0.0,105.0,2016.0,en,no,yes,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000000,tt4034354,en,9.196678,4210454.0,97.0,2016.0,en,no,yes,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4742670,de,0.616745,0.0,0.0,2015.0,de,no,yes,"['Drama', 'Music']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
500,tt5442308,ko,1.398756,50.0,126.0,2016.0,other,no,no,"['Crime', 'Comedy']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,tt1229827,en,1.191561,0.0,76.0,2009.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0079882,en,0.621895,0.0,100.0,1979.0,en,no,no,"['Action', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,tt3700804,en,2.326132,0.0,78.0,2015.0,en,no,no,"['Romance', 'Comedy']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0254775,fr,1.024265,0.0,118.0,2002.0,fr,no,no,"['Adventure', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt2107651,en,1.931262,0.0,86.0,2012.0,en,no,yes,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt4906984,hi,0.71192,0.0,130.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0072824,en,4.946081,0.0,119.0,1975.0,en,no,no,"['Action', 'Adventure', 'Drama', 'History']",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,tt4769836,en,11.219246,0.0,109.0,2016.0,en,no,yes,"['Action', 'Adventure', 'Comedy']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,tt4392726,zh,1.618777,0.0,120.0,2015.0,other,no,no,"['Music', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,tt2168180,pt,0.750462,0.0,106.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt3174376,en,9.449103,3295624.0,97.0,2016.0,en,no,no,"['Drama', 'Fantasy', 'Horror', 'Thriller']",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2000000,tt4936450,ro,2.840429,343617.0,127.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0155350,en,1.381441,0.0,90.0,1987.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000,tt4462082,en,0.125118,0.0,111.0,2015.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt2731398,fa,0.185681,0.0,96.0,2013.0,other,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600000,tt3403194,en,3.812053,0.0,84.0,2015.0,en,no,no,"['Action', 'Horror']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,tt1404380,en,0.003584,0.0,98.0,2008.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0855739,en,0.003563,0.0,61.0,2006.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0092648,en,0.136234,0.0,84.0,1988.0,en,no,no,['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000000,tt3671052,es,0.659235,0.0,87.0,2016.0,es,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt3727202,en,7.907173,0.0,97.0,2015.0,en,no,no,"['Action', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,tt3833520,en,1.416942,0.0,102.0,2015.0,en,no,no,"['Drama', 'Family']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0065890,it,0.148033,0.0,97.0,1970.0,it,no,no,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tt0066210,it,0.517734,0.0,91.0,1971.0,it,no,no,"['Western', 'Action']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,tt0067011,it,0.365117,0.0,88.0,1971.0,it,no,no,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tt0068203,it,0.152268,0.0,98.0,1972.0,it,no,no,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tt0068972,en,0.723834,0.0,97.0,1973.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt0076083,it,1.177053,0.0,77.0,1977.0,it,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0235686,en,1.390499,0.0,113.0,1981.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt0083565,it,0.201384,0.0,91.0,1983.0,it,no,no,['Action'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,tt0086972,it,3.169575,0.0,92.0,1982.0,it,yes,no,"['Action', 'Adventure', 'Fantasy']",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,tt0097178,en,0.081735,0.0,0.0,1990.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt4900716,hi,1.208654,0.0,132.0,2016.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt4413338,es,2.088404,0.0,90.0,2015.0,es,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0425509,da,0.714567,0.0,311.0,2004.0,other,yes,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt4126438,en,4.943762,0.0,87.0,2015.0,en,no,yes,['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,tt0949330,da,0.555064,0.0,112.0,2006.0,other,yes,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0856816,en,0.073849,0.0,87.0,1976.0,en,no,no,"['Drama', 'Foreign']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,tt0109125,en,0.186027,0.0,86.0,1994.0,en,no,no,"['Adventure', 'Action', 'Thriller']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
500,tt1667418,en,1.184452,0.0,85.0,2010.0,en,yes,no,"['Horror', 'Mystery', 'Crime']",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,tt2015261,en,0.523321,0.0,87.0,2011.0,en,no,no,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt5340882,en,2.512293,0.0,90.0,2016.0,en,no,no,"['Action', 'Horror']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,tt1132588,en,1.643226,0.0,99.0,2009.0,en,no,no,['Family'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt2355462,en,0.129193,0.0,100.0,2013.0,en,no,no,"['Comedy', 'Horror']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt1857816,ja,1.695936,0.0,12.0,2010.0,ja,no,no,['Animation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0849447,en,0.127949,0.0,60.0,2006.0,en,no,no,"['Family', 'Animation']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt5275872,en,0.216848,0.0,108.0,2016.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt1056416,es,1.17307,0.0,90.0,2008.0,es,no,yes,"['Comedy', 'Horror', 'Thriller']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt1957867,en,0.925835,0.0,93.0,2012.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0197765,en,1.495305,0.0,81.0,1999.0,en,no,no,"['Horror', 'Western']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,tt0452609,en,0.318244,0.0,67.0,2005.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt2420876,en,0.945876,0.0,89.0,2016.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0471011,en,1.169505,0.0,92.0,2008.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt1596352,en,0.662742,0.0,82.0,2010.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
